,COUNTDATE,YEAR,COUNTLOCATION,FISHCOUNT
15542,1990-07-12 00:00:00,1990,Kasilof River (sockeye),2147.0
15543,1990-07-13 00:00:00,1990,Kasilof River (sockeye),2097.0
15544,1990-07-14 00:00:00,1990,Kasilof River (sockeye),1852.0
15545,1990-07-15 00:00:00,1990,Kasilof River (sockeye),2116.0
15546,1990-07-16 00:00:00,1990,Kasilof River (sockeye),4275.0
15547,1990-07-17 00:00:00,1990,Kasilof River (sockeye),15353.0
15548,1990-07-18 00:00:00,1990,Kasilof River (sockeye),10672.0
15549,1990-07-19 00:00:00,1990,Kasilof River (sockeye),2993.0
15550,1990-07-20 00:00:00,1990,Kasilof River (sockeye),5485.0
15551,1990-07-21 00:00:00,1990,Kasilof River (sockeye),1739.0
15552,1990-07-22 00:00:00,1990,Kasilof River (sockeye),1524.0
15553,1990-07-23 00:00:00,1990,Kasilof River (sockeye),3048.0
15554,1990-07-24 00:00:00,1990,Kasilof River (sockeye),3048.0
15555,1990-07-25 00:00:00,1990,Kasilof River (sockeye),5825.0
15556,1990-07-26 00:00:00,1990,Kasilof River (sockeye),2938.0
15557,1990-07-27 00:00:00,1990,Kasilof River (sockeye),2683.0
15558,1990-07-28 00:00:00,1990,Kasilof River (sockeye),3250.0
15559,1990-07-29 00:00:00,1990,Kasilof River (sockeye),4140.0
15560,1990-07-30 00:00:00,1990,Kasilof River (sockeye),1957.0
15561,1990-07-31 00:00:00,1990,Kasilof River (sockeye),1374.0
15562,1990-08-01 00:00:00,1990,Kasilof River (sockeye),1190.0
15563,1990-08-02 00:00:00,1990,Kasilof River (sockeye),1091.0
15564,1990-08-03 00:00:00,1990,Kasilof River (sockeye),2865.0
15565,1990-08-04 00:00:00,1990,Kasilof River (sockeye),2037.0
15566,1990-08-05 00:00:00,1990,Kasilof River (sockeye),2000.0
15567,1990-08-06 00:00:00,1990,Kasilof River (sockeye),1870.0
15568,1990-08-07 00:00:00,1990,Kasilof River (sockeye),1333.0
15569,1990-08-08 00:00:00,1990,Kasilof River (sockeye),1904.0
15570,1990-08-09 00:00:00,1990,Kasilof River (sockeye),2297.0
15571,1990-08-10 00:00:00,1990,Kasilof River (sockeye),2089.0
15572,1990-08-11 00:00:00,1990,Kasilof River (sockeye),1410.0
15573,1990-08-12 00:00:00,1990,Kasilof River (sockeye),1673.0
15574,1990-08-13 00:00:00,1990,Kasilof River (sockeye),1475.0
15575,1990-08-14 00:00:00,1990,Kasilof River (sockeye),1337.0
15576,1990-08-15 00:00:00,1990,Kasilof River (sockeye),1391.0
15577,1991-06-01 00:00:00,1991,Coghill River,0.0
15578,1991-06-02 00:00:00,1991,Coghill River,0.0
15579,1991-06-03 00:00:00,1991,Coghill River,0.0
15580,1991-06-04 00:00:00,1991,Coghill River,0.0
15581,1991-06-05 00:00:00,1991,Coghill River,0.0
15582,1991-06-06 00:00:00,1991,Coghill River,0.0
15583,1991-06-07 00:00:00,1991,Coghill River,0.0
15584,1991-06-08 00:00:00,1991,Coghill River,0.0
15585,1991-06-09 00:00:00,1991,Coghill River,0.0
15586,1991-06-10 00:00:00,1991,Coghill River,0.0
15587,1991-06-11 00:00:00,1991,Coghill River,0.0
15588,1991-06-12 00:00:00,1991,Coghill River,0.0
15589,1991-06-13 00:00:00,1991,Coghill River,0.0
15590,1991-06-14 00:00:00,1991,Coghill River,0.0
15591,1991-06-15 00:00:00,1991,Coghill River,0.0
15592,1991-06-16 00:00:00,1991,Coghill River,0.0
15593,1991-06-17 00:00:00,1991,Coghill River,0.0
15594,1991-06-18 00:00:00,1991,Coghill River,0.0
15595,1991-06-19 00:00:00,1991,Coghill River,0.0
15596,1991-06-20 00:00:00,1991,Coghill River,1.0
15597,1991-06-20 00:00:00,1991,Coghill River,1.0
15598,1991-06-21 00:00:00,1991,Coghill River,2.0
15599,1991-06-21 00:00:00,1991,Coghill River,2.0
15600,1991-06-22 00:00:00,1991,Coghill River,0.0
15601,1991-06-23 00:00:00,1991,Coghill River,0.0
15602,1991-06-24 00:00:00,1991,Coghill River,1.0
15603,1991-06-24 00:00:00,1991,Coghill River,1.0
15604,1991-06-25 00:00:00,1991,Coghill River,0.0
15605,1991-06-26 00:00:00,1991,Coghill River,2.0
15606,1991-06-26 00:00:00,1991,Coghill River,2.0
15607,1991-06-27 00:00:00,1991,Coghill River,9.0
15608,1991-06-27 00:00:00,1991,Coghill River,9.0
15609,1991-06-28 00:00:00,1991,Coghill River,17.0
15610,1991-06-28 00:00:00,1991,Coghill River,17.0
15611,1991-06-29 00:00:00,1991,Coghill River,16.0
15612,1991-06-29 00:00:00,1991,Coghill River,16.0
15613,1991-06-30 00:00:00,1991,Coghill River,20.0
15614,1991-06-30 00:00:00,1991,Coghill River,20.0
15615,1991-07-01 00:00:00,1991,Coghill River,24.0
15616,1991-07-01 00:00:00,1991,Coghill River,24.0
15617,1991-07-02 00:00:00,1991,Coghill River,145.0
15618,1991-07-02 00:00:00,1991,Coghill River,145.0
15619,1991-07-03 00:00:00,1991,Coghill River,90.0
15620,1991-07-03 00:00:00,1991,Coghill River,90.0
15621,1991-07-04 00:00:00,1991,Coghill River,22.0
15622,1991-07-04 00:00:00,1991,Coghill River,22.0
15623,1991-07-05 00:00:00,1991,Coghill River,78.0
15624,1991-07-05 00:00:00,1991,Coghill River,78.0
15625,1991-07-06 00:00:00,1991,Coghill River,86.0
15626,1991-07-06 00:00:00,1991,Coghill River,86.0
15627,1991-07-07 00:00:00,1991,Coghill River,167.0
15628,1991-07-07 00:00:00,1991,Coghill River,167.0
15629,1991-07-08 00:00:00,1991,Coghill River,513.0
15630,1991-07-08 00:00:00,1991,Coghill River,513.0
15631,1991-07-09 00:00:00,1991,Coghill River,862.0
15632,1991-07-09 00:00:00,1991,Coghill River,862.0
15633,1991-07-10 00:00:00,1991,Coghill River,874.0
15634,1991-07-10 00:00:00,1991,Coghill River,874.0
15635,1991-07-11 00:00:00,1991,Coghill River,1152.0
15636,1991-07-11 00:00:00,1991,Coghill River,1152.0
15637,1991-07-12 00:00:00,1991,Coghill River,908.0
15638,1991-07-12 00:00:00,1991,Coghill River,908.0
15639,1991-07-13 00:00:00,1991,Coghill River,570.0
15640,1991-07-13 00:00:00,1991,Coghill River,570.0
15641,1991-07-14 00:00:00,1991,Coghill River,163.0
15642,1991-07-14 00:00:00,1991,Coghill River,163.0
15643,1991-07-15 00:00:00,1991,Coghill River,621.0
15644,1991-07-15 00:00:00,1991,Coghill River,621.0
15645,1991-07-16 00:00:00,1991,Coghill River,653.0
15646,1991-07-16 00:00:00,1991,Coghill River,653.0
15647,1991-07-17 00:00:00,1991,Coghill River,643.0
15648,1991-07-17 00:00:00,1991,Coghill River,643.0
15649,1991-07-18 00:00:00,1991,Coghill River,231.0
15650,1991-07-18 00:00:00,1991,Coghill River,231.0
15651,1991-07-19 00:00:00,1991,Coghill River,228.0
15652,1991-07-19 00:00:00,1991,Coghill River,228.0
15653,1991-07-20 00:00:00,1991,Coghill River,246.0
15654,1991-07-20 00:00:00,1991,Coghill River,246.0
15655,1991-07-21 00:00:00,1991,Coghill River,559.0
15656,1991-07-21 00:00:00,1991,Coghill River,559.0
15657,1991-07-22 00:00:00,1991,Coghill River,105.0
15658,1991-07-22 00:00:00,1991,Coghill River,105.0
15659,1991-07-23 00:00:00,1991,Coghill River,163.0
15660,1991-07-23 00:00:00,1991,Coghill River,163.0
15661,1991-07-24 00:00:00,1991,Coghill River,131.0
15662,1991-07-24 00:00:00,1991,Coghill River,131.0
15663,1991-07-25 00:00:00,1991,Coghill River,55.0
15664,1991-07-25 00:00:00,1991,Coghill River,55.0
15665,1991-07-26 00:00:00,1991,Coghill River,241.0
15666,1991-07-26 00:00:00,1991,Coghill River,241.0
15667,1991-07-27 00:00:00,1991,Coghill River,103.0
15668,1991-07-27 00:00:00,1991,Coghill River,103.0
15669,1991-07-28 00:00:00,1991,Coghill River,28.0
15670,1991-07-28 00:00:00,1991,Coghill River,28.0
15671,1991-07-29 00:00:00,1991,Coghill River,16.0
15672,1991-07-29 00:00:00,1991,Coghill River,16.0
15673,1991-07-30 00:00:00,1991,Coghill River,7.0
15674,1991-07-30 00:00:00,1991,Coghill River,7.0
15675,1991-05-21 00:00:00,1991,Copper River (Miles L),1087.0
15676,1991-05-22 00:00:00,1991,Copper River (Miles L),1717.0
15677,1991-05-23 00:00:00,1991,Copper River (Miles L),3161.0
15678,1991-05-24 00:00:00,1991,Copper River (Miles L),2465.0
15679,1991-05-25 00:00:00,1991,Copper River (Miles L),3046.0
15680,1991-05-26 00:00:00,1991,Copper River (Miles L),3274.0
15681,1991-05-27 00:00:00,1991,Copper River (Miles L),3893.0
15682,1991-05-28 00:00:00,1991,Copper River (Miles L),3389.0
15683,1991-05-29 00:00:00,1991,Copper River (Miles L),3933.0
15684,1991-05-30 00:00:00,1991,Copper River (Miles L),4417.0
15685,1991-05-31 00:00:00,1991,Copper River (Miles L),9362.0
15686,1991-06-01 00:00:00,1991,Copper River (Miles L),16833.0
15687,1991-06-02 00:00:00,1991,Copper River (Miles L),21151.0
15688,1991-06-03 00:00:00,1991,Copper River (Miles L),17808.0
15689,1991-06-04 00:00:00,1991,Copper River (Miles L),14557.0
15690,1991-06-05 00:00:00,1991,Copper River (Miles L),18673.0
15691,1991-06-06 00:00:00,1991,Copper River (Miles L),11688.0
15692,1991-06-07 00:00:00,1991,Copper River (Miles L),8440.0
15693,1991-06-08 00:00:00,1991,Copper River (Miles L),9471.0
15694,1991-06-09 00:00:00,1991,Copper River (Miles L),11665.0
15695,1991-06-10 00:00:00,1991,Copper River (Miles L),8565.0
15696,1991-06-11 00:00:00,1991,Copper River (Miles L),8104.0
15697,1991-06-12 00:00:00,1991,Copper River (Miles L),12688.0
15698,1991-06-13 00:00:00,1991,Copper River (Miles L),9066.0
15699,1991-06-14 00:00:00,1991,Copper River (Miles L),9236.0
15700,1991-06-15 00:00:00,1991,Copper River (Miles L),14967.0
15701,1991-06-16 00:00:00,1991,Copper River (Miles L),14367.0
15702,1991-06-17 00:00:00,1991,Copper River (Miles L),10129.0
15703,1991-06-18 00:00:00,1991,Copper River (Miles L),11051.0
15704,1991-06-19 00:00:00,1991,Copper River (Miles L),12921.0
15705,1991-06-20 00:00:00,1991,Copper River (Miles L),14146.0
15706,1991-06-21 00:00:00,1991,Copper River (Miles L),8750.0
15707,1991-06-22 00:00:00,1991,Copper River (Miles L),7830.0
15708,1991-06-23 00:00:00,1991,Copper River (Miles L),6358.0
15709,1991-06-24 00:00:00,1991,Copper River (Miles L),5963.0
15710,1991-06-25 00:00:00,1991,Copper River (Miles L),7660.0
15711,1991-06-26 00:00:00,1991,Copper River (Miles L),9500.0
15712,1991-06-27 00:00:00,1991,Copper River (Miles L),10355.0
15713,1991-06-28 00:00:00,1991,Copper River (Miles L),10810.0
15714,1991-06-29 00:00:00,1991,Copper River (Miles L),10439.0
15715,1991-06-30 00:00:00,1991,Copper River (Miles L),9113.0
15716,1991-07-01 00:00:00,1991,Copper River (Miles L),7303.0
15717,1991-07-02 00:00:00,1991,Copper River (Miles L),5109.0
15718,1991-07-03 00:00:00,1991,Copper River (Miles L),6335.0
15719,1991-07-04 00:00:00,1991,Copper River (Miles L),6680.0
15720,1991-07-05 00:00:00,1991,Copper River (Miles L),5845.0
15721,1991-07-06 00:00:00,1991,Copper River (Miles L),6213.0
15722,1991-07-07 00:00:00,1991,Copper River (Miles L),6222.0
15723,1991-07-08 00:00:00,1991,Copper River (Miles L),7069.0
15724,1991-07-09 00:00:00,1991,Copper River (Miles L),6453.0
15725,1991-07-10 00:00:00,1991,Copper River (Miles L),4610.0
15726,1991-07-11 00:00:00,1991,Copper River (Miles L),4477.0
15727,1991-07-12 00:00:00,1991,Copper River (Miles L),4818.0
15728,1991-07-13 00:00:00,1991,Copper River (Miles L),3969.0
15729,1991-07-14 00:00:00,1991,Copper River (Miles L),7498.0
15730,1991-07-15 00:00:00,1991,Copper River (Miles L),7550.0
15731,1991-07-16 00:00:00,1991,Copper River (Miles L),9671.0
15732,1991-07-17 00:00:00,1991,Copper River (Miles L),9668.0
15733,1991-07-18 00:00:00,1991,Copper River (Miles L),7340.0
15734,1991-07-19 00:00:00,1991,Copper River (Miles L),7513.0
15735,1991-07-20 00:00:00,1991,Copper River (Miles L),10681.0
15736,1991-07-21 00:00:00,1991,Copper River (Miles L),10268.0
15737,1991-07-22 00:00:00,1991,Copper River (Miles L),9702.0
15738,1991-07-23 00:00:00,1991,Copper River (Miles L),9017.0
15739,1991-07-24 00:00:00,1991,Copper River (Miles L),4245.0
15740,1991-07-25 00:00:00,1991,Copper River (Miles L),3066.0
15741,1991-07-26 00:00:00,1991,Copper River (Miles L),4422.0
15742,1991-07-27 00:00:00,1991,Copper River (Miles L),3884.0
15743,1991-07-28 00:00:00,1991,Copper River (Miles L),4793.0
15744,1991-07-29 00:00:00,1991,Copper River (Miles L),5354.0
15745,1991-07-30 00:00:00,1991,Copper River (Miles L),4711.0
15746,1991-07-31 00:00:00,1991,Copper River (Miles L),2901.0
15747,1991-06-23 00:00:00,1991,Egegik River,2142.0
15748,1991-06-24 00:00:00,1991,Egegik River,7452.0
15749,1991-06-25 00:00:00,1991,Egegik River,1728.0
15750,1991-06-26 00:00:00,1991,Egegik River,24210.0
15751,1991-06-27 00:00:00,1991,Egegik River,10974.0
15752,1991-06-28 00:00:00,1991,Egegik River,16866.0
15753,1991-06-29 00:00:00,1991,Egegik River,23352.0
15754,1991-06-30 00:00:00,1991,Egegik River,47368.0
15755,1991-07-01 00:00:00,1991,Egegik River,115754.0
15756,1991-07-02 00:00:00,1991,Egegik River,156450.0
15757,1991-07-03 00:00:00,1991,Egegik River,300438.0
15758,1991-07-04 00:00:00,1991,Egegik River,305238.0
15759,1991-07-05 00:00:00,1991,Egegik River,326586.0
15760,1991-07-06 00:00:00,1991,Egegik River,345588.0
15761,1991-07-07 00:00:00,1991,Egegik River,343284.0
15762,1991-07-08 00:00:00,1991,Egegik River,142194.0
15763,1991-07-09 00:00:00,1991,Egegik River,68844.0
15764,1991-07-10 00:00:00,1991,Egegik River,37368.0
15765,1991-07-11 00:00:00,1991,Egegik River,45756.0
15766,1991-07-12 00:00:00,1991,Egegik River,85896.0
15767,1991-07-13 00:00:00,1991,Egegik River,54942.0
15768,1991-07-14 00:00:00,1991,Egegik River,151068.0
15769,1991-07-15 00:00:00,1991,Egegik River,96612.0
15770,1991-07-16 00:00:00,1991,Egegik River,12366.0
15771,1991-07-17 00:00:00,1991,Egegik River,8688.0
15772,1991-07-18 00:00:00,1991,Egegik River,10326.0
15773,1991-07-19 00:00:00,1991,Egegik River,11118.0
15774,1991-07-20 00:00:00,1991,Egegik River,11358.0
15775,1991-07-21 00:00:00,1991,Egegik River,10488.0
15776,1991-07-22 00:00:00,1991,Egegik River,12426.0
15777,1991-06-26 00:00:00,1991,Eshamy Creek,2.0
15778,1991-06-26 00:00:00,1991,Eshamy Creek,2.0
15779,1991-06-27 00:00:00,1991,Eshamy Creek,0.0
15780,1991-06-28 00:00:00,1991,Eshamy Creek,0.0
15781,1991-06-29 00:00:00,1991,Eshamy Creek,0.0
15782,1991-06-30 00:00:00,1991,Eshamy Creek,0.0
15783,1991-07-01 00:00:00,1991,Eshamy Creek,1.0
15784,1991-07-01 00:00:00,1991,Eshamy Creek,1.0
15785,1991-07-02 00:00:00,1991,Eshamy Creek,0.0
15786,1991-07-03 00:00:00,1991,Eshamy Creek,1.0
15787,1991-07-03 00:00:00,1991,Eshamy Creek,1.0
15788,1991-07-04 00:00:00,1991,Eshamy Creek,43.0
15789,1991-07-04 00:00:00,1991,Eshamy Creek,43.0
15790,1991-07-05 00:00:00,1991,Eshamy Creek,29.0
15791,1991-07-05 00:00:00,1991,Eshamy Creek,29.0
15792,1991-07-06 00:00:00,1991,Eshamy Creek,30.0
15793,1991-07-06 00:00:00,1991,Eshamy Creek,30.0
15794,1991-07-07 00:00:00,1991,Eshamy Creek,31.0
15795,1991-07-07 00:00:00,1991,Eshamy Creek,31.0
15796,1991-07-08 00:00:00,1991,Eshamy Creek,22.0
15797,1991-07-08 00:00:00,1991,Eshamy Creek,22.0
15798,1991-07-09 00:00:00,1991,Eshamy Creek,21.0
15799,1991-07-09 00:00:00,1991,Eshamy Creek,21.0
15800,1991-07-10 00:00:00,1991,Eshamy Creek,20.0
15801,1991-07-10 00:00:00,1991,Eshamy Creek,20.0
15802,1991-07-11 00:00:00,1991,Eshamy Creek,42.0
15803,1991-07-11 00:00:00,1991,Eshamy Creek,42.0
15804,1991-07-12 00:00:00,1991,Eshamy Creek,49.0
15805,1991-07-12 00:00:00,1991,Eshamy Creek,49.0
15806,1991-07-13 00:00:00,1991,Eshamy Creek,78.0
15807,1991-07-13 00:00:00,1991,Eshamy Creek,78.0
15808,1991-07-14 00:00:00,1991,Eshamy Creek,45.0
15809,1991-07-14 00:00:00,1991,Eshamy Creek,45.0
15810,1991-07-15 00:00:00,1991,Eshamy Creek,0.0
15811,1991-07-16 00:00:00,1991,Eshamy Creek,75.0
15812,1991-07-16 00:00:00,1991,Eshamy Creek,75.0
15813,1991-07-17 00:00:00,1991,Eshamy Creek,40.0
15814,1991-07-17 00:00:00,1991,Eshamy Creek,40.0
15815,1991-07-18 00:00:00,1991,Eshamy Creek,36.0
15816,1991-07-18 00:00:00,1991,Eshamy Creek,36.0
15817,1991-07-19 00:00:00,1991,Eshamy Creek,191.0
15818,1991-07-19 00:00:00,1991,Eshamy Creek,191.0
15819,1991-07-20 00:00:00,1991,Eshamy Creek,57.0
15820,1991-07-20 00:00:00,1991,Eshamy Creek,57.0
15821,1991-07-21 00:00:00,1991,Eshamy Creek,168.0
15822,1991-07-21 00:00:00,1991,Eshamy Creek,168.0
15823,1991-07-22 00:00:00,1991,Eshamy Creek,82.0
15824,1991-07-22 00:00:00,1991,Eshamy Creek,82.0
15825,1991-07-23 00:00:00,1991,Eshamy Creek,112.0
15826,1991-07-23 00:00:00,1991,Eshamy Creek,112.0
15827,1991-07-24 00:00:00,1991,Eshamy Creek,502.0
15828,1991-07-24 00:00:00,1991,Eshamy Creek,502.0
15829,1991-07-25 00:00:00,1991,Eshamy Creek,451.0
15830,1991-07-25 00:00:00,1991,Eshamy Creek,451.0
15831,1991-07-26 00:00:00,1991,Eshamy Creek,439.0
15832,1991-07-26 00:00:00,1991,Eshamy Creek,439.0
15833,1991-07-27 00:00:00,1991,Eshamy Creek,285.0
15834,1991-07-27 00:00:00,1991,Eshamy Creek,285.0
15835,1991-07-28 00:00:00,1991,Eshamy Creek,371.0
15836,1991-07-28 00:00:00,1991,Eshamy Creek,371.0
15837,1991-07-29 00:00:00,1991,Eshamy Creek,40.0
15838,1991-07-29 00:00:00,1991,Eshamy Creek,40.0
15839,1991-07-30 00:00:00,1991,Eshamy Creek,477.0
15840,1991-07-30 00:00:00,1991,Eshamy Creek,477.0
15841,1991-07-31 00:00:00,1991,Eshamy Creek,1012.0
15842,1991-07-31 00:00:00,1991,Eshamy Creek,1012.0
15843,1991-08-01 00:00:00,1991,Eshamy Creek,1203.0
15844,1991-08-01 00:00:00,1991,Eshamy Creek,1203.0
15845,1991-08-02 00:00:00,1991,Eshamy Creek,976.0
15846,1991-08-02 00:00:00,1991,Eshamy Creek,976.0
15847,1991-08-03 00:00:00,1991,Eshamy Creek,1167.0
15848,1991-08-03 00:00:00,1991,Eshamy Creek,1167.0
15849,1991-08-04 00:00:00,1991,Eshamy Creek,968.0
15850,1991-08-04 00:00:00,1991,Eshamy Creek,968.0
15851,1991-08-05 00:00:00,1991,Eshamy Creek,437.0
15852,1991-08-05 00:00:00,1991,Eshamy Creek,437.0
15853,1991-08-06 00:00:00,1991,Eshamy Creek,967.0
15854,1991-08-06 00:00:00,1991,Eshamy Creek,967.0
15855,1991-08-07 00:00:00,1991,Eshamy Creek,654.0
15856,1991-08-07 00:00:00,1991,Eshamy Creek,654.0
15857,1991-08-08 00:00:00,1991,Eshamy Creek,932.0
15858,1991-08-08 00:00:00,1991,Eshamy Creek,932.0
15859,1991-08-09 00:00:00,1991,Eshamy Creek,1011.0
15860,1991-08-09 00:00:00,1991,Eshamy Creek,1011.0
15861,1991-08-10 00:00:00,1991,Eshamy Creek,355.0
15862,1991-08-10 00:00:00,1991,Eshamy Creek,355.0
15863,1991-08-11 00:00:00,1991,Eshamy Creek,422.0
15864,1991-08-11 00:00:00,1991,Eshamy Creek,422.0
15865,1991-08-12 00:00:00,1991,Eshamy Creek,550.0
15866,1991-08-12 00:00:00,1991,Eshamy Creek,550.0
15867,1991-08-13 00:00:00,1991,Eshamy Creek,448.0
15868,1991-08-13 00:00:00,1991,Eshamy Creek,448.0
15869,1991-08-14 00:00:00,1991,Eshamy Creek,3544.0
15870,1991-08-14 00:00:00,1991,Eshamy Creek,3544.0
15871,1991-08-15 00:00:00,1991,Eshamy Creek,1410.0
15872,1991-08-15 00:00:00,1991,Eshamy Creek,1410.0
15873,1991-08-16 00:00:00,1991,Eshamy Creek,1704.0
15874,1991-08-16 00:00:00,1991,Eshamy Creek,1704.0
15875,1991-08-17 00:00:00,1991,Eshamy Creek,3278.0
15876,1991-08-17 00:00:00,1991,Eshamy Creek,3278.0
15877,1991-08-18 00:00:00,1991,Eshamy Creek,2396.0
15878,1991-08-18 00:00:00,1991,Eshamy Creek,2396.0
15879,1991-08-19 00:00:00,1991,Eshamy Creek,2230.0
15880,1991-08-19 00:00:00,1991,Eshamy Creek,2230.0
15881,1991-08-20 00:00:00,1991,Eshamy Creek,1253.0
15882,1991-08-20 00:00:00,1991,Eshamy Creek,1253.0
15883,1991-08-21 00:00:00,1991,Eshamy Creek,1091.0
15884,1991-08-21 00:00:00,1991,Eshamy Creek,1091.0
15885,1991-08-22 00:00:00,1991,Eshamy Creek,164.0
15886,1991-08-22 00:00:00,1991,Eshamy Creek,164.0
15887,1991-08-23 00:00:00,1991,Eshamy Creek,524.0
15888,1991-08-23 00:00:00,1991,Eshamy Creek,524.0
15889,1991-08-24 00:00:00,1991,Eshamy Creek,569.0
15890,1991-08-24 00:00:00,1991,Eshamy Creek,569.0
15891,1991-08-25 00:00:00,1991,Eshamy Creek,844.0
15892,1991-08-25 00:00:00,1991,Eshamy Creek,844.0
15893,1991-08-26 00:00:00,1991,Eshamy Creek,655.0
15894,1991-08-26 00:00:00,1991,Eshamy Creek,655.0
15895,1991-08-27 00:00:00,1991,Eshamy Creek,191.0
15896,1991-08-27 00:00:00,1991,Eshamy Creek,191.0
15897,1991-08-28 00:00:00,1991,Eshamy Creek,544.0
15898,1991-08-28 00:00:00,1991,Eshamy Creek,544.0
15899,1991-08-29 00:00:00,1991,Eshamy Creek,559.0
15900,1991-08-29 00:00:00,1991,Eshamy Creek,559.0
15901,1991-08-30 00:00:00,1991,Eshamy Creek,348.0
15902,1991-08-30 00:00:00,1991,Eshamy Creek,348.0
15903,1991-08-31 00:00:00,1991,Eshamy Creek,136.0
15904,1991-08-31 00:00:00,1991,Eshamy Creek,136.0
15905,1991-09-01 00:00:00,1991,Eshamy Creek,161.0
15906,1991-09-01 00:00:00,1991,Eshamy Creek,161.0
15907,1991-09-02 00:00:00,1991,Eshamy Creek,57.0
15908,1991-09-02 00:00:00,1991,Eshamy Creek,57.0
15909,1991-09-03 00:00:00,1991,Eshamy Creek,54.0
15910,1991-09-03 00:00:00,1991,Eshamy Creek,54.0
15911,1991-09-04 00:00:00,1991,Eshamy Creek,109.0
15912,1991-09-04 00:00:00,1991,Eshamy Creek,109.0
15913,1991-09-05 00:00:00,1991,Eshamy Creek,2343.0
15914,1991-09-05 00:00:00,1991,Eshamy Creek,2343.0
15915,1991-09-06 00:00:00,1991,Eshamy Creek,1182.0
15916,1991-09-06 00:00:00,1991,Eshamy Creek,1182.0
15917,1991-09-07 00:00:00,1991,Eshamy Creek,1085.0
15918,1991-09-07 00:00:00,1991,Eshamy Creek,1085.0
15919,1991-09-08 00:00:00,1991,Eshamy Creek,1405.0
15920,1991-09-08 00:00:00,1991,Eshamy Creek,1405.0
15921,1991-09-09 00:00:00,1991,Eshamy Creek,850.0
15922,1991-09-09 00:00:00,1991,Eshamy Creek,850.0
15923,1991-09-10 00:00:00,1991,Eshamy Creek,840.0
15924,1991-09-10 00:00:00,1991,Eshamy Creek,840.0
15925,1991-09-11 00:00:00,1991,Eshamy Creek,658.0
15926,1991-09-11 00:00:00,1991,Eshamy Creek,658.0
15927,1991-09-12 00:00:00,1991,Eshamy Creek,151.0
15928,1991-09-12 00:00:00,1991,Eshamy Creek,151.0
15929,1991-09-13 00:00:00,1991,Eshamy Creek,169.0
15930,1991-09-13 00:00:00,1991,Eshamy Creek,169.0
15931,1991-09-14 00:00:00,1991,Eshamy Creek,322.0
15932,1991-09-14 00:00:00,1991,Eshamy Creek,322.0
15933,1991-09-15 00:00:00,1991,Eshamy Creek,104.0
15934,1991-09-15 00:00:00,1991,Eshamy Creek,104.0
15935,1991-09-16 00:00:00,1991,Eshamy Creek,37.0
15936,1991-09-16 00:00:00,1991,Eshamy Creek,37.0
15937,1991-09-17 00:00:00,1991,Eshamy Creek,59.0
15938,1991-09-17 00:00:00,1991,Eshamy Creek,59.0
15939,1991-09-18 00:00:00,1991,Eshamy Creek,48.0
15940,1991-09-18 00:00:00,1991,Eshamy Creek,48.0
15941,1991-09-19 00:00:00,1991,Eshamy Creek,61.0
15942,1991-09-19 00:00:00,1991,Eshamy Creek,61.0
15943,1991-09-20 00:00:00,1991,Eshamy Creek,88.0
15944,1991-09-20 00:00:00,1991,Eshamy Creek,88.0
15945,1991-09-21 00:00:00,1991,Eshamy Creek,58.0
15946,1991-09-21 00:00:00,1991,Eshamy Creek,58.0
